"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/2024","26.40","26.60","26.80","26.20","175.97K","-0.75%"
"05/09/2024","26.60","26.60","26.70","26.30","318.58K","0.38%"
"05/08/2024","26.50","26.70","26.80","26.20","108.07K","0.38%"
"05/07/2024","26.40","26.20","26.70","25.90","136.94K","1.93%"
"05/06/2024","25.90","25.90","26.00","25.80","250.48K","0.39%"
"05/05/2024","25.80","26.00","26.10","25.60","401.92K","-0.77%"
"05/02/2024","26.00","26.10","26.10","25.80","455.59K","-0.38%"
"04/30/2024","26.10","26.10","26.40","26.00","411.38K","-1.14%"
"04/29/2024","26.40","26.10","26.60","26.10","621.77K","0.38%"
"04/28/2024","26.30","26.10","26.30","26.00","633.89K","1.15%"
"04/25/2024","26.00","26.20","26.20","25.90","972.64K","-0.76%"
"04/24/2024","26.20","26.20","26.50","26.10","246.82K","0.00%"
"04/23/2024","26.20","25.30","26.20","25.30","159.75K","1.55%"
"04/22/2024","25.80","26.20","26.60","25.00","415.44K","-2.27%"
"04/21/2024","26.40","26.00","26.60","26.00","77.76K","-0.75%"
"04/18/2024","26.60","26.70","26.90","26.50","57.74K","-1.12%"
"04/17/2024","26.90","26.70","27.00","26.70","328.30K","0.75%"
"04/16/2024","26.70","26.60","27.10","26.60","448.56K","-1.11%"
"04/15/2024","27.00","26.70","27.10","25.80","355.38K","-1.10%"
"04/09/2024","27.30","27.00","27.50","26.90","218.28K","0.37%"
"04/08/2024","27.20","27.00","27.70","26.80","251.32K","1.49%"
"04/04/2024","26.80","27.50","27.50","26.50","491.47K","-2.55%"
"04/03/2024","27.50","27.10","28.10","26.00","580.63K","-3.02%"
"04/01/2024","28.36","28.44","28.71","28.36","1.09M","-0.31%"
"03/31/2024","28.44","28.53","28.62","28.36","1.55M","-0.31%"
"03/28/2024","28.53","28.80","28.80","28.36","1.24M","0.31%"
"03/27/2024","28.44","28.09","28.89","28.00","849.65K","1.59%"
"03/25/2024","28.00","28.36","28.36","27.91","595.53K","-0.32%"
"03/24/2024","28.09","28.36","28.44","28.09","476.06K","-0.94%"
"03/21/2024","28.36","28.09","28.44","28.00","850.65K","0.95%"
"03/20/2024","28.09","28.00","28.18","28.00","913.49K","-0.32%"
"03/19/2024","28.18","27.82","28.27","27.82","1.34M","0.96%"
"03/18/2024","27.91","27.91","28.09","27.73","200.01K","-0.32%"
"03/14/2024","28.00","28.09","28.09","27.91","784.61K","-0.32%"
"03/13/2024","28.09","28.09","28.18","28.00","842.44K","-0.32%"
"03/12/2024","28.18","28.27","28.27","28.00","2.10M","0.32%"
"03/11/2024","28.09","28.27","28.62","28.00","2.07M","0.32%"
"03/10/2024","28.00","27.73","28.36","27.47","1.85M","1.29%"
"03/07/2024","27.64","27.47","27.64","27.47","860.23K","0.32%"
"03/06/2024","27.56","27.47","27.64","27.02","991.21K","1.64%"
"03/05/2024","27.11","27.02","27.20","27.02","606.03K","0.66%"
"03/04/2024","26.93","27.02","27.02","26.84","637.02K","0.66%"
"03/03/2024","26.76","27.02","27.11","26.67","266.81K","-0.33%"
"02/29/2024","26.84","26.93","26.93","26.76","100.77K","0.33%"
"02/28/2024","26.76","26.76","27.02","26.76","179.42K","-0.33%"
"02/27/2024","26.84","26.49","27.11","26.31","221.97K","0.00%"
"02/25/2024","26.84","27.02","27.29","26.84","282.74K","-1.31%"
"02/22/2024","27.20","27.11","27.29","27.02","273.91K","-0.33%"
"02/20/2024","27.29","26.76","27.47","26.76","299.04K","0.99%"
"02/19/2024","27.02","26.76","27.11","26.76","717.57K","0.66%"
"02/18/2024","26.84","27.20","27.38","26.76","377.60K","-1.31%"
"02/15/2024","27.20","27.47","27.56","27.02","520.67K","-0.65%"
"02/14/2024","27.38","27.20","28.00","27.20","461.10K","-0.96%"
"02/13/2024","27.64","27.47","28.09","27.47","638.05K","0.00%"
"02/12/2024","27.64","28.00","28.27","27.47","754.32K","0.32%"
"02/11/2024","27.56","27.56","27.64","27.29","1.11M","1.31%"
"02/08/2024","27.20","27.20","27.38","27.20","346.45K","0.33%"
"02/07/2024","27.11","26.84","27.20","26.84","372.37K","0.33%"
"02/06/2024","27.02","26.93","27.29","26.76","555.64K","1.00%"
"02/05/2024","26.76","26.58","27.29","26.58","517.66K","-0.33%"
"02/04/2024","26.84","26.40","26.93","26.40","243.62K","1.34%"
"02/01/2024","26.49","26.13","26.93","26.13","28.62K","1.36%"
"01/31/2024","26.13","26.13","26.31","26.04","206.47K","0.00%"
"01/30/2024","26.13","26.40","26.49","24.98","43.74K","-1.01%"
"01/29/2024","26.40","26.22","26.49","26.22","554.14K","-0.34%"
"01/28/2024","26.49","26.40","26.67","26.40","33.17K","-0.67%"
"01/25/2024","26.67","26.40","26.67","26.40","150.11K","0.00%"
"01/24/2024","26.67","28.36","28.36","26.58","321.94K","-1.32%"
"01/23/2024","27.02","26.49","29.16","26.49","525.05K","1.67%"
"01/22/2024","26.58","26.67","26.67","26.40","533.73K","0.34%"
"01/21/2024","26.49","23.91","26.67","23.91","1.26M","0.00%"
"01/18/2024","26.49","26.58","26.67","26.40","1.04M","-0.33%"
"01/17/2024","26.58","26.40","26.58","26.31","492.26K","0.34%"
"01/16/2024","26.49","26.49","26.67","26.40","593.71K","0.34%"
"01/15/2024","26.40","26.49","26.58","26.31","362.99K","0.00%"
"01/14/2024","26.40","26.40","26.58","26.31","350.30K","0.34%"
"01/11/2024","26.31","26.22","26.40","26.22","337.26K","0.00%"
"01/10/2024","26.31","26.13","26.40","26.13","328.63K","0.68%"
"01/09/2024","26.13","26.58","26.58","26.13","1.40M","0.00%"
"01/08/2024","26.13","26.13","26.93","26.13","1.77M","0.00%"
"01/04/2024","26.13","26.22","26.22","26.13","35.76K","0.00%"
"01/03/2024","26.13","26.13","26.49","26.13","124.32K","0.00%"
"01/02/2024","26.13","26.13","26.58","26.13","380.65K","0.00%"
"01/01/2024","26.13","26.13","26.13","26.13","226.62K","0.00%"
